code,kartez,site,lf_sum_area,lf_n_pieces,lf_whole_ind,lf_wet_mass,lf_dry_mass,lf_petiole_ind,mass,d15N,d13C,pN,pC,cn,stm_wet,stm_len,stm_d1,stm_d2,rt_wet,rt_len,rt_d1,rt_d2,stm_dry1,stm_dry2,rt_dry1,rt_dry2,length,diam.95%,volume,wet,dry,seed_mass_sum,seed_n
001,DAPU7,G,NA,NA,NA,NA,0.0038,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
002,EUEX4,G,NA,NA,NA,NA,0.0132,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
003,SATR12,G,NA,NA,NA,NA,0.0188,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
004,EPTO,G,NA,NA,NA,NA,0.1965,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
005,SATR12,"NA",NA,NA,NA,NA,0.0107,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
006,TILA2,"NA",NA,NA,NA,NA,0.0108,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
007,THME,"NA",NA,NA,NA,NA,0.0211,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
008,SPPO6,"NA",NA,NA,NA,NA,0.082,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
009,DAJA?,G,NA,NA,NA,NA,0.0171,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
010,CHSE7,"NA",NA,NA,NA,NA,0.0117,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
011,HODR,"NA",NA,NA,NA,NA,0.0085,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
012,MAPIP,G,NA,NA,NA,NA,0.0045,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
013,HODR,G,NA,NA,NA,NA,0.0071,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
014,TILA2,G,NA,NA,NA,NA,0.0077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
015,DAJA?,G,NA,NA,NA,NA,0.0116,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.456,10
016,CHER2,G,NA,NA,NA,NA,0.0019,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
017,HODR,G,NA,NA,NA,NA,0.0212,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
018,BOER4,G,NA,NA,NA,NA,0.0109,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
019,PLJA,G,NA,NA,NA,NA,0.0913,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
020,HODR,G,NA,NA,NA,NA,0.0202,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
021,CHER2,G,NA,NA,NA,NA,0.0041,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
022,HODR,G,NA,NA,NA,NA,0.0072,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
023,TILA2,G,NA,NA,NA,NA,0.0075,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
024,CHSE7,G,NA,NA,NA,NA,0.0108,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,20
025,CHSES,G,NA,NA,NA,NA,0.0043,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.844,20
026,DAPU7,G,NA,NA,NA,NA,0.0034,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.272,20
027,DAPU7,G,NA,NA,NA,NA,0.0058,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.001,4
028,HODR,G,NA,NA,NA,NA,0.013,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
029,GUSA2,G,NA,NA,NA,NA,0.0186,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
030,GUSA2,G,0.3614,15,TRUE,0.0537,0.0224,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2148,0.215,0.329,0.329,NA,NA,NA,NA,NA,NA,NA
031,SATR12,G,0.2525,15,TRUE,0.0607,0.0142,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0812,0.0811,0.0792,0.0788,NA,NA,NA,NA,NA,NA,NA
032,TILA2,G,0.2777,5,TRUE,0.0426,0.0082,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0188,0.0191,0.0137,0.0136,NA,NA,NA,NA,NA,NA,NA
033,MAPIP,G,0.2218,15,TRUE,0.0506,0.0135,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0283,0.0286,0.3836,0.3842,NA,NA,NA,NA,NA,4.334,14
034,SATR12,G,0.5133,15,TRUE,0.1646,0.031,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0622,0.0617,0.0592,0.0589,NA,NA,NA,NA,NA,NA,NA
035,MAPIP,G,0.1345,15,TRUE,0.0178,0.0045,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0516,0.0517,0.3648,0.3651,NA,NA,NA,NA,NA,3.476,16
036,KAPA,G,0.5005,15,TRUE,0.0589,0.0156,FALSE,3.28,5.7790375,-15.617375,1.274172520663511,44.999493715135955,35.316641181135324,NA,NA,NA,NA,NA,NA,NA,NA,0.0306,0.0307,0.0264,0.0266,NA,NA,NA,NA,NA,45.092,17
037,BOER4,G,0.4417,9,FALSE,0.0396,0.0158,FALSE,3.228,0.5733500000000001,-15.6505,1.2071030522570265,43.24591181673503,35.82619705573137,NA,NA,NA,NA,NA,NA,NA,NA,0.0125,0.0123,0.0051,0.0051,NA,NA,NA,NA,NA,0.868,5
038,PLJA,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0566,0.0572,0.011,0.0107,NA,NA,NA,NA,NA,NA,NA
039,MAPIP,G,0.1396,15,TRUE,0.023,0.0062,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0322,0.0322,0.1221,0.1228,NA,NA,NA,NA,NA,1.08,4
040,TILA2,G,0.4858,5,TRUE,0.0774,0.0203,FALSE,3.279,6.167111111111112,-14.571111111111112,2.2823764030757,39.95503363607163,17.505891483205293,NA,NA,NA,NA,NA,NA,NA,NA,0.029,0.029,0.0199,0.02,NA,NA,NA,NA,NA,NA,NA
041,SPFL2,G,1.4828999999999999,14,FALSE,0.1532,0.0568,FALSE,3.227,1.3081111111111112,-15.645111111111111,1.587774398662903,44.29091652584644,27.894968304782292,NA,NA,NA,NA,NA,NA,NA,NA,0.0494,0.0486,0.0097,0.0102,NA,NA,NA,NA,NA,2,19
042,DAPU7,G,0.1068,5,TRUE,0.011,0.0039,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0027,0.0031,0.002,0.0019,NA,NA,NA,NA,NA,1.691,8
043,SPFL2,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0518,0.0518,0.0079,0.0095,NA,NA,NA,NA,NA,1.227,12
044,DAPU7,G,0.1129,5,TRUE,0.0122,0.0044,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0023,0.002,0.003,0.0027,NA,NA,NA,NA,NA,2.968,14
045,MAPIP,G,0.1019,15,TRUE,0.0166,0.0064,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0498,0.0489,0.5533,0.5539,NA,NA,NA,NA,NA,NA,NA
046,GUSA2,G,0.8257,15,TRUE,0.0514,0.0178,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1322,0.1322,0.3476,0.3475,NA,NA,NA,NA,NA,NA,NA
047,GUSA2,G,0.2062,15,TRUE,0.0379,0.0152,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2725,0.2723,0.1682,0.1681,NA,NA,NA,NA,NA,NA,NA
048,GUSA2,G,0.2564,15,TRUE,0.0456,0.0168,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1287,0.1289,0.4936,0.2941,NA,NA,NA,NA,NA,NA,NA
049,EPTO,G,1.8412,5,FALSE,1.3245,0.5972,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2387,0.2388,2.0615,2.0673,NA,NA,NA,NA,NA,NA,NA
050,BOHI2,PJ,0.3185,5,TRUE,0.0308,0.012,FALSE,3.172,-1.9016499999999998,-15.9655,1.3376829184403867,43.84185925397102,32.774477904738845,0.0127,12.8,0.8,0.7,0.0019,23,0.2,0.1,0.0044,0.0042,7e-4,8e-4,NA,NA,NA,NA,NA,1.963,5
051,CHGR2,PJ,0.3958,5,TRUE,0.0402,0.004,FALSE,NA,NA,NA,NA,NA,NA,0.0102,23.7,0.4,0.3,0.0033,36.4,0.3,0.1,0.0027,0.0029,0.001,0.0012,NA,NA,NA,NA,NA,NA,NA
052,BADI,PJ,1.0594000000000001,5,TRUE,0.2619,0.0414,FALSE,NA,NA,NA,NA,NA,NA,0.0934,28.7,1.5,1.2,0.1869,24.4,2.8,2.6,0.0308,0.0308,0.0561,0.056,NA,NA,NA,NA,NA,3.969,20
053,BOGR2,PJ,0.5248,8,FALSE,0.0555,0.0234,FALSE,NA,NA,NA,NA,NA,NA,0.0509,32.6,0.8,0.8,0.012,39.8,0.2,0.3,0.0193,0.0198,0.0044,0.0049,NA,NA,NA,NA,NA,NA,NA
054,DRGL5,PJ,0.2261,4,TRUE,0.0144,0.0024,FALSE,2.225,0.5417571428571428,-27.205714285714286,2.15298152920667,45.09089306634247,20.94346489027128,0.0017,13.1,0.1,0.1,NA,NA,NA,NA,2e-4,1e-4,NA,NA,NA,NA,NA,NA,NA,0.245,3
055,SAAB,PJ,0.3861,4,TRUE,0.0527,0.0073,FALSE,2.568,-2.2514666666666665,-28.730666666666664,2.3884245216229036,43.05043424959858,18.024615749777332,0.009,23,0.3,0.3,NA,NA,NA,NA,0.0017,0.0017,NA,NA,NA,NA,NA,NA,NA,NA,NA
056,PEAN,PJ,0.2887,5,TRUE,0.045,0.0055,FALSE,1.375,-1.803471428571428,-15.839714285714285,2.0506484100447184,44.61673002179838,21.75737674154753,0.0138,15.7,0.6,0.6,0.007,17.8,0.3,0.4,0.0021,0.0021,0.0021,0.0018,NA,NA,NA,NA,NA,NA,NA
057,ACNE,PJ,0.6425,5,TRUE,0.0428,0.0082,FALSE,NA,NA,NA,NA,NA,NA,0.005,22.8,0.2,0.2,NA,NA,NA,NA,0.0013,0.0017,NA,NA,NA,NA,NA,NA,NA,1.375,3
058,PEAN,PJ,0.30569999999999997,5,TRUE,0.054,0.007,FALSE,1.808,3.388528571428572,-15.243714285714285,2.0001901902742585,42.545633380087914,21.270793940977292,0.0035,8.5,0.3,0.2,0.0032,18.9,0.1,0.2,6e-4,1e-4,0.0011,0.0011,NA,NA,NA,NA,NA,NA,NA
059,BADI,PJ,5.4851,5,TRUE,1.5782,0.2115,FALSE,3.192,0.6236875,-29.420625,1.593120838314573,43.20880362675131,27.12211314269397,0.3084,26.7,3.4,3.8,0.1821,25.1,2.3,3,0.0985,0.0981,0.0627,0.0627,NA,NA,NA,NA,NA,NA,NA
060,BADI,PJ,2.7568,5,TRUE,0.7474,0.1081,FALSE,3.228,-1.7423125,-30.353625,1.0736816535562186,47.137043533059035,43.90225294148692,0.207,47.9,2.2,1.9,0.2571,41.2,3.3,1.7,0.0607,0.0606,0.0816,0.0818,NA,NA,NA,NA,NA,NA,NA
061,CHGR2,PJ,0.4821,5,TRUE,0.0608,0.0049,FALSE,1.41,-3.53705,-27.1955,1.2555724323170763,59.31204375950044,47.239045898804875,0.0234,39.3,0.6,0.5,NA,NA,NA,NA,0.0052,0.0056,NA,NA,NA,NA,NA,NA,NA,NA,NA
062,CHGR2,PJ,0.295,5,TRUE,0.0366,0.0036,FALSE,NA,NA,NA,NA,NA,NA,0.0141,23.4,0.6,0.4,NA,NA,NA,NA,0.0025,0.0027,NA,NA,NA,NA,NA,NA,NA,NA,NA
063,BADI,PJ,5.9044,8,FALSE,1.9406,0.2782,FALSE,3.105,-0.9833125,-29.466625,1.48349725439971,47.504398666337345,32.02189860847418,0.5913,53.6,3.9,3.1,1.2651,41.5,6.2,6,0.1964,0.1956,0.4848,0.483,NA,NA,NA,NA,NA,6.178,19
064,ACNE,PJ,0.9134,5,TRUE,0.0585,0.0121,FALSE,3.109,-3.0780125,-28.434625000000004,1.9233677644242677,46.955748681306254,24.413297108242727,0.0083,26.8,0.5,0.3,NA,NA,NA,NA,0.0025,0.0022,NA,NA,NA,NA,NA,NA,NA,0.797,2
065,HEPI2,PJ,0.376,5,TRUE,0.0602,0.0063,FALSE,NA,NA,NA,NA,NA,NA,0.007,17.2,0.3,0.5,0.0025,19.5,0.3,0.1,0.0013,0.0013,8e-4,8e-4,NA,NA,NA,NA,NA,1.86,2
066,BOGR2,PJ,0.5783,5,TRUE,0.0558,0.0244,FALSE,NA,NA,NA,NA,NA,NA,0.0197,27,0.5,0.6,0.0088,38.7,0.2,0.4,0.0066,0.0066,0.0032,0.0032,NA,NA,NA,NA,NA,NA,NA
067,BOGR2,PJ,0.6057,8,FALSE,0.0569,0.0249,FALSE,NA,NA,NA,NA,NA,NA,0.0139,24.3,0.6,0.6,0.0107,41.2,0.7,0.2,0.0058,0.0057,0.0039,0.0043,NA,NA,NA,NA,NA,NA,NA
068,BOGR2,PJ,0.5992,8,FALSE,0.0618,0.0276,FALSE,NA,NA,NA,NA,NA,NA,0.0253,17.1,1,0.8,0.0201,45.3,0.5,0.3,0.0101,0.0101,0.0073,0.0071,NA,NA,NA,NA,NA,1.187,3
069,PEAN,PJ,0.1936,5,TRUE,0.0373,0.0054,FALSE,0.62,-0.14088888888888884,-16.035911111111112,1.7395334945941494,43.904815739105736,25.239419577459284,0.0056,8.6,0.4,0.2,0.0067,18.7,0.1,0.4,0.001,0.001,0.002,0.0018,NA,NA,NA,NA,NA,1.541,9
070,PEAN,PJ,0.1042,5,TRUE,0.0119,0.0016,FALSE,NA,NA,NA,NA,NA,NA,0.0048,21.4,0.2,0.2,0.0013,11.9,0.2,0.1,0.0012,0.0012,7e-4,1e-4,NA,NA,NA,NA,NA,0.411,4
071,PEAN,PJ,0.1357,4,TRUE,0.0221,0.0025,FALSE,NA,NA,NA,NA,NA,NA,0.0114,35.6,0.2,0.3,0.0014,14.4,0.2,0.1,0.0024,0.0023,1e-4,1e-4,NA,NA,NA,NA,NA,1.502,11
072,LEPI3,PJ,1.8473,5,TRUE,0.5451,0.1103,FALSE,3.201,-1.4689624999999997,-27.771375,1.6927259910249257,37.0606789982864,21.894080432856466,0.0594,6.1,2.7,1.8,0.078,20.4,1.9,1.4,0.0153,0.0149,0.0193,0.0194,NA,NA,NA,NA,NA,NA,NA
073,ACNE,PJ,0.4494,4,TRUE,0.023,0.0051,FALSE,NA,NA,NA,NA,NA,NA,0.0072,31,0.3,0.3,0.0032,24.4,0.1,0.2,0.0013,0.0013,1e-4,5e-4,NA,NA,NA,NA,NA,NA,NA
074,HEPI2,PJ,0.36,5,TRUE,0.0734,0.008,FALSE,3.042,-4.447,-29.624428571428574,2.2099472952886123,45.873789094823906,20.757865670652986,0.0134,23.4,0.6,0.6,0.0086,22.4,0.2,0.5,0.0039,0.0041,0.0028,0.0026,NA,NA,NA,NA,NA,4.578,5
075,ACNE,PJ,1.0628,5,TRUE,0.0801,0.0164,FALSE,2.96,-1.5666125,-28.738625,1.5409262769670387,44.5855859832106,28.934275863584556,0.0282,36,0.5,0.3,0.0125,23,0.5,0.4,0.0054,0.0055,0.0033,0.0034,NA,NA,NA,NA,NA,0.641,2
076,ACNE,PJ,0.9853,5,TRUE,0.0711,0.0124,FALSE,3.002,-2.3503125000000002,-29.009625,1.6721821000118016,44.88485899618034,26.84208794955021,0.0193,39,0.3,0.3,0.0061,16.3,0.4,0.3,0.0042,0.0045,0.0012,0.0015,NA,NA,NA,NA,NA,2.336,6
078,HEPI2,PJ,0.4479,6,TRUE,0.0832,0.0096,FALSE,3.069,-1.6219999999999997,-29.91042857142857,2.63674994563873,41.587047840227896,15.772086355406671,0.0302,36,0.6,0.7,0.0066,13.2,0.5,0.3,0.0061,0.006,0.0019,0.0018,NA,NA,NA,NA,NA,5.975,9
079,LEPI3,PJ,0.5661999999999999,5,TRUE,0.1557,0.0326,FALSE,NA,NA,NA,NA,NA,NA,0.0394,6.5,1.9,2,0.048,29,0.6,1.3,0.0078,0.0076,0.0097,0.0091,NA,NA,NA,NA,NA,NA,NA
080,SAAB,PJ,0.40249999999999997,5,TRUE,0.0504,0.0066,FALSE,1.245,-0.8704666666666665,-29.454666666666668,2.448575665304925,39.652909101535826,16.1942755796349,0.0166,45.2,0.2,0.4,0.0044,23.1,0.4,0.1,0.0038,0.0034,0.001,8e-4,NA,NA,NA,NA,NA,NA,NA
081,SAAB,PJ,0.4532,5,TRUE,0.0532,0.0081,FALSE,1.443,-1.1814666666666667,-29.114666666666665,2.050325611397454,43.334515955808214,21.13543122854151,0.0172,36.6,0.5,0.4,0.0068,17.3,0.4,0.1,0.0042,0.0039,0.0018,0.0015,NA,NA,NA,NA,NA,NA,NA
082,SAAB,PJ,0.1797,4,TRUE,0.0184,0.0022,FALSE,NA,NA,NA,NA,NA,NA,0.0081,30.5,0.2,0.2,0.001,14.7,0.1,0.2,0.0017,0.0015,3e-4,1e-4,NA,NA,NA,NA,NA,NA,NA
083,DRGL5,PJ,0.1939,5,TRUE,0.0116,0.0018,FALSE,NA,NA,NA,NA,NA,NA,0.0034,23.6,0.1,0.2,0.0015,10.6,0.2,0.2,6e-4,5e-4,1e-4,1e-4,NA,NA,NA,NA,NA,1.45,20
084,DRGL5,PJ,0.3487,5,TRUE,0.0177,0.0026,FALSE,2.598,0.5027571428571429,-28.750714285714285,1.7901808047260077,44.80003334120109,25.025423813578353,0.0024,22.4,0.1,0.1,0.0011,12.5,0.1,0.3,0.001,4e-4,1e-4,1e-4,NA,NA,NA,NA,NA,1.115,17
085,BOHI2,PJ,0.317,10,FALSE,0.0249,0.0098,FALSE,3.059,-0.9236499999999999,-15.5785,1.112352998328719,35.71780614833284,32.110136082698475,0.0158,17.5,0.6,0.5,0.0031,47.2,0.1,0.2,0.0058,0.0052,0.0016,0.0012,NA,NA,NA,NA,NA,3.865,9
086,LEPI3,PJ,1.0799,5,TRUE,0.237,0.0551,FALSE,3.222,0.6326375000000001,-27.687375000000003,3.2045835850392375,41.04118375502343,12.807025520141307,0.0563,5.6,2,2.1,0.0847,25,1.3,2.1,0.0141,0.0138,0.0194,0.0192,NA,NA,NA,NA,NA,NA,NA
087,LEPI3,PJ,1.654,5,TRUE,0.4051,0.0913,FALSE,3.163,1.3745375000000002,-28.121375,2.958597700650177,40.35466769350144,13.639795530373446,0.0551,4.5,2.6,3.6,0.2406,34.7,3.3,1.4,0.0106,0.0102,0.0459,0.0456,NA,NA,NA,NA,NA,NA,NA
088,HEPI2,PJ,0.4596,5,TRUE,0.079,0.0093,FALSE,3.27,-1.3559999999999999,-29.717428571428574,1.8519036904108113,44.77177467692676,24.176081568796352,0.0187,28.5,0.5,0.4,0.0053,17.3,0.5,0.1,0.0052,0.0052,0.0018,0.0016,NA,NA,NA,NA,NA,1.957,2
089,DRGL5,PJ,0.1269,5,TRUE,0.0117,0.0015,FALSE,NA,NA,NA,NA,NA,NA,0.0021,12.9,0.1,0.2,6e-4,13.1,0.1,0.1,6e-4,2e-4,2e-4,1e-4,NA,NA,NA,NA,NA,0.676,7
090,GLBI2,PJ,1.4508,5,TRUE,0.208,0.0448,FALSE,3.265,-3.548,-29.507428571428573,1.762200903249865,45.11272975242559,25.600219401334055,0.0716,30.9,1.6,1.1,0.1834,25.4,2.6,1.9,0.0233,0.0229,0.0641,0.0639,NA,NA,NA,NA,NA,5.459,4
091,BOGR2,PJ,0.6249,8,FALSE,0.0644,0.0278,FALSE,NA,NA,NA,NA,NA,NA,0.0237,22,0.7,0.5,0.017,46.3,0.4,0.4,0.0073,0.0072,0.0059,0.0057,NA,NA,NA,NA,NA,NA,NA
092,DRGL5,PJ,0.15009999999999998,5,TRUE,0.01,0.0023,FALSE,1.278,-0.11524285714285715,-27.136714285714287,2.84473986707137,44.72559854028892,15.722210335644313,0.0012,11.5,0.1,0.2,5e-4,7.1,0.1,0.1,3e-4,1e-4,1e-4,1e-4,NA,NA,NA,NA,NA,NA,NA
093,GLBI2,PJ,1.2334,5,TRUE,0.2253,0.0417,FALSE,3.181,0.5600000000000002,-28.00642857142857,2.6558166007766153,45.1449246904324,16.998509865941458,0.4558,48.3,3.3,2.3,0.8376,47,4.4,3,0.1481,0.148,0.2971,0.2965,NA,NA,NA,NA,NA,22.778,19
094,GLBI2,PJ,1.094,5,TRUE,0.1718,0.0374,FALSE,3.228,-1.0859999999999999,-29.273428571428575,1.8918512586856804,44.748762286813374,23.653425226411052,0.1195,27.1,1.5,1.8,0.0677,10.9,1.9,2.4,0.0323,0.0321,0.024,0.0238,NA,NA,NA,NA,NA,2.111,2
095,GLBI2,PJ,0.8822,5,TRUE,0.1514,0.0338,FALSE,NA,NA,NA,NA,NA,NA,0.0561,14.3,1.7,1.3,0.123,15.6,2.2,2.7,0.0189,0.0186,0.0466,0.0464,NA,NA,NA,NA,NA,11.464,11
096,CHGR2,PJ,0.1306,5,TRUE,0.0179,0.0018,FALSE,NA,NA,NA,NA,NA,NA,0.02,26.8,0.5,0.5,0.0026,17.7,0.5,0.1,0.0038,0.0037,7e-4,5e-4,NA,NA,NA,NA,NA,NA,NA
097,CHGR2,PJ,0.5496,5,TRUE,0.0772,0.0081,FALSE,1.618,-4.37675,-27.3945,1.5816387423002503,51.50889164131637,32.56678675334205,0.0277,36.7,0.7,0.5,0.0026,9.3,0.2,0.4,0.0058,0.0057,0.001,8e-4,NA,NA,NA,NA,NA,NA,NA
098,CHGR2,PJ,0.7819,5,TRUE,0.0943,0.0097,FALSE,2.88,-1.78945,-26.8325,2.119717240178271,53.47854686176261,25.229094639653443,0.0246,32.3,0.5,0.3,0.0022,11.6,0.3,0.1,0.005,0.0048,3e-4,2e-4,NA,NA,NA,NA,NA,NA,NA
099,BADI,PJ,1.549,5,TRUE,0.3712,0.0565,FALSE,NA,NA,NA,NA,NA,NA,0.0671,10.2,2.8,2.4,0.3082,27.8,3.5,2.4,0.0218,0.0216,0.1002,0.1,NA,NA,NA,NA,NA,4.198,20
100,LEPI3,PJ,1.0882,5,TRUE,0.2485,0.0451,FALSE,NA,NA,NA,NA,NA,NA,0.0293,6,0.6,1.7,0.0371,30.2,1.1,0.5,0.0042,0.0038,0.008,0.0078,NA,NA,NA,NA,NA,NA,NA
101,BOHI2,PJ,0.2506,6,FALSE,0.0219,0.0096,FALSE,NA,NA,NA,NA,NA,NA,0.0074,12.8,0.5,0.5,0.0108,40.2,0.1,0.2,0.003,0.0029,0.0045,0.0034,NA,NA,NA,NA,NA,2.164,6
102,GLBI2,PJ,0.6859999999999999,5,TRUE,0.0951,0.0234,FALSE,NA,NA,NA,NA,NA,NA,0.045,21.4,1.4,0.8,0.1693,23.1,2.3,2.9,0.0124,0.0123,0.0655,0.065,NA,NA,NA,NA,NA,NA,NA
103,BOHI2,PJ,0.0932,4,TRUE,0.008,0.0038,FALSE,NA,NA,NA,NA,NA,NA,0.0066,11,0.4,0.5,0.0019,23.1,0.1,0.1,0.0026,0.0024,1e-4,4e-4,NA,NA,NA,NA,NA,4.098,9
104,BOHI2,PJ,0.3483,6,FALSE,0.029,0.0118,FALSE,3.295,-2.6956499999999997,-16.011499999999998,1.2457829392016484,40.214328080435024,32.280365074036176,0.0092,17.7,0.3,0.6,0.0037,31.2,0.1,0.3,0.0029,0.0026,0.0012,9e-4,NA,NA,NA,NA,NA,3.139,11
105,MAPIP,C,0.206,10,TRUE,0.0306,0.0085,FALSE,3.137,1.8740375,-31.088375,2.315076552822258,44.77875113247052,19.34223344704595,0.0506,22.9,1.3,1.1,0.0986,37.5,2.2,1,0.0182,0.018,0.036,0.0354,NA,NA,NA,NA,NA,2.402,7
106,MAPIP,C,0.118,10,TRUE,0.0183,0.0059,FALSE,1.682,2.2760375,-28.581375,2.2456582282834505,47.19035383519904,21.014040890483447,0.1039,15.7,2.4,2.2,0.3692,35.3,3.1,4,0.0463,0.0459,0.18,0.1797,NA,NA,NA,NA,NA,NA,NA
107,MELE2,B,0.49060000000000004,5,TRUE,0.0966,0.0186,FALSE,NA,NA,NA,NA,NA,NA,0.0305,13.6,1.4,1.2,0.2152,24.1,2.7,2.5,0.0107,0.0105,0.0943,0.0939,NA,NA,NA,NA,NA,NA,NA
